scorer,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ
bodyparts,L_finger5,L_finger5,L_finger4,L_finger4,L_hand,L_hand,R_finger2,R_finger2,R_finger3,R_finger3,R_hand,R_hand,Neck,Neck,Eye,Eye,EarL,EarL,EarR,EarR,Nose,Nose,LeverBase,LeverBase,LeverEnd,LeverEnd
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\Levi\img002804.png,,,897.3711242962619,530.968489162791,,,,,,,,,,,835.4429412802451,364.44999253619926,,,,,737.735006581715,480.61387045556313,59.96286809459015,361.126361584803,124.47464364023826,363.4835226143556
labeled-data\Levi\img002805.png,,,882.1307440631439,531.3198364657491,,,,,,,,,,,827.8434352481372,363.3643488173267,,,,,732.3067879873522,481.69951417443565,62.554963154444735,362.4516357347775,124.35904259691205,364.8878961277378
labeled-data\Levi\img002806.png,902.2506610685184,545.7007520696347,866.8743132044303,536.6194673688917,,,,,,,,,,,821.329572934902,364.44999253619926,,,,,724.7072819552443,477.3569392989454,60.533875447080106,362.55839216652504,124.63914149164958,363.7959455650689
labeled-data\Levi\img002807.png,902.2810183270485,565.8297201575139,857.4108679627029,559.1822904739071,,,,,,,,,,,813.7300669027941,365.53563625507184,,,,,713.8508447665185,480.61387045556313,63.230449911105296,361.60094725831686,122.87303517034464,362.9564605596631
labeled-data\Levi\img002808.png,903.2973443228242,578.9841466795499,858.9575739864258,559.147933634319,,,,,,,,,,,807.2162045895586,364.44999253619926,899.4959206937262,237.4296774281098,,,708.4226261721558,480.61387045556313,61.42653837636566,361.84573064619326,124.24142442069689,364.30030878646915
labeled-data\Levi\img002809.png,,,864.3081232138488,557.9291350628746,,,,,,,,,,,801.7879859951959,366.6212799739443,897.3246332559811,236.34403370923724,,,702.994407577793,481.6995141744357,63.72068741744741,362.79909630254184,123.74939363609934,363.8672227477136
labeled-data\Levi\img002810.png,,,861.3502173704322,559.258812525717,,,,,,,,,,,794.188479963088,368.79256741168956,889.7251272238732,236.34403370923735,,,695.3949015456851,480.61387045556313,58.75320295529272,361.83650075015316,125.58108647665857,362.0353932606333
labeled-data\Levi\img002811.png,,,862.8497313578905,560.2397798529626,,,,,,,,,,,789.8459050875977,370.9638548494346,890.8107709427456,236.34403370923735,,,691.0523266701948,486.0420890499259,59.69533025843627,360.6504826109914,126.6425492860903,362.67918621789
labeled-data\Levi\img002812.png,,,863.0895806244317,562.3736165676235,,,,,,,,,,,781.1607553366173,373.13514228717975,889.7251272238732,235.25838999036478,,,686.7097517947047,480.61387045556313,61.52608719923778,361.3246840231838,123.5805504690775,362.7390307643767
labeled-data\Levi\img002813.png,,,866.6987504171101,562.8741332534418,,,,,,,,,,,777.9038241799994,375.306429724925,886.4681960672556,232.00145883374705,,,679.1102457625968,481.69951417443565,59.18917055011235,361.8703419424918,123.93383918392945,362.9458347769406
labeled-data\Levi\img002846.png,,,868.8412628967417,563.7521479241514,,,,,892.0379335968508,503.02724425492573,,,863.6696779709318,341.6514744398755,625.9137035378412,379.6490046004151,758.3622372402933,240.68660858472754,,,511.92111305622274,491.4703076442887,57.80059033365211,361.30482423769297,124.95259498320797,361.8116318199538
labeled-data\Levi\img002847.png,,,866.4030547118621,563.3313208375323,,,,,860.7820580784385,503.55395582101323,,,879.9543337540201,321.02424378129695,624.8280598189688,381.82029203816023,754.0196623648033,240.68660858472754,,,507.57853818073244,501.2411011141417,61.43400549167744,362.6462584578216,123.85973478108032,363.6186218423918
labeled-data\Levi\img002848.png,,,864.2714010266639,563.8640728428268,,,822.3266362701786,485.7744725107232,827.4847473892455,500.72425219479794,,,859.3271030954415,337.30889956438534,620.4854849434785,380.73464831928766,756.1909498025484,237.4296774281098,,,502.1503195863697,501.2411011141417,61.62541522393002,363.9277450020138,123.71523716229952,363.7863103278945
labeled-data\Levi\img002849.png,,,868.8309657894907,563.9678210694047,,,790.9988157267926,499.59671676860523,785.874755345679,506.93658704425434,,,851.7275970633336,351.4222679097286,616.1429100679884,380.73464831928766,757.2765935214209,239.60096486585496,685.624108075832,226.5732402393843,499.9790321486245,501.2411011141417,61.474288959758454,362.9084429849702,123.18400521143239,362.21894894863874
labeled-data\Levi\img002850.png,,,867.1068399117107,563.3689778195165,,,751.6116170517853,502.80785233825094,743.951468174398,506.82943049887916,,,862.5840342520592,343.8227618776207,609.629047754753,379.6490046004151,746.4201563326953,241.7722523036001,681.2815332003418,224.40195280163914,491.29388239764404,493.6415950820338,61.31745558549435,362.79648860073786,123.88903938258272,362.6506340930523
labeled-data\Levi\img002851.png,,,868.1090920524531,563.8252961696725,,,717.3353096077208,506.09932323902524,705.8304828348295,513.5673686880949,,,840.8711598746081,353.59355534747374,605.2864728792626,379.6490046004151,744.2488688949502,234.1727462714922,681.2815332003418,225.48759652051172,61.806913111090864,362.6761659982865,123.3147902965738,362.1870377502906,,
labeled-data\Levi\img002852.png,,,867.271608360504,563.392623929096,,,695.6671503181395,513.7490533132242,682.7789156390189,512.5556982503426,,,847.3850221878433,351.4222679097286,602.029541722645,378.5633608815425,742.077581457205,235.25838999036478,679.1102457625968,227.65888395825687,483.69437636553624,484.9564453310533,62.25932211845748,362.80437063726424,123.98229787083014,364.6238687886947
labeled-data\Levi\img002853.png,,,865.2418021557545,564.5462832016353,,,675.853314605979,517.5257568972302,,,,,827.8434352481372,368.79256741168956,596.6013231282823,377.47771716267005,735.5637191439698,232.00145883374705,675.853314605979,232.00145883374705,473.9235828956832,493.6415950820338,62.21666446311252,362.9793223825941,120.62329176295881,363.29165728794084
labeled-data\Levi\img002854.png,,,865.3781675754469,562.9126564646022,,,629.6842998148647,529.2707489541585,,,723.6216382363718,503.4123885518868,834.3572975613727,360.1074176607091,591.1731045339195,374.2207860060523,729.0498568307344,240.68660858472754,668.2538085738711,229.8301713960019,470.66665173906546,491.4703076442887,63.057292130005024,361.5194218901119,126.13715678720963,363.3580726536627
labeled-data\Levi\img002855.png,,,863.6611079234051,563.5139043646568,,,621.5626387911483,525.5979536434145,,,710.5939136099009,511.0118945839947,815.9013543405392,357.9361302229639,586.8305296584294,376.39207344379747,729.0498568307344,232.00145883374705,666.0825211361259,230.91581511487448,464.1527894258301,489.29902020654356,63.17073047335743,363.11697073262496,123.41306198104371,364.6550728136723
labeled-data\Levi\img002897.png,877.0191101128848,573.5709190140227,845.0083502514592,599.2266015500182,844.398048460481,533.9971603957217,634.3527227914683,561.9464080820351,624.7755912163527,556.844785174451,700.765062996657,540.0398032784509,793.1028362442155,332.96632468889504,531.4626999959289,387.2485106325231,694.3092578268127,240.68660858472754,617.2285537868609,234.1727462714922,391.4146602613686,507.7549634273771,63.244079187381715,361.58413021822196,122.87833819784132,361.81393468454354
labeled-data\Levi\img002898.png,858.2018452655591,574.0609950328407,833.0482477018777,595.6842631139,837.4611595551551,539.198991391949,630.4139369251967,563.231776747864,625.6941433311792,557.6004968052843,698.8957273622441,548.6867518764955,780.0751116177446,353.59355534747374,530.377056277056,391.5910855080133,691.0523266701948,252.62868949232563,619.399841224606,238.5153211469824,388.157729104751,513.1831820217399,64.03188109276084,361.70018742103497,121.50797641950439,362.5661172941309
labeled-data\Levi\img002899.png,836.663534658656,576.0266471220316,811.0944572808642,592.2761542406282,820.8919542200181,535.8808060054987,629.0284218473276,563.4235112076179,624.7709903221241,557.6944081687832,697.3479074506877,548.3068996844255,776.8181804611268,359.0217739418365,531.4626999959287,393.76237294575844,698.6518327023027,252.62868949232563,616.1429100679884,239.60096486585496,387.07208538587844,515.354469459485,65.12218354606972,362.7133182357724,122.2285934269915,363.40273163473734
labeled-data\Levi\img002900.png,805.7436777562536,576.1935442016497,781.7790685183234,587.2541330806946,799.1892547168197,530.1077572056299,628.7628420089376,562.9901677515531,624.8262720198444,556.1678590820374,701.2825605652753,545.4696862043031,777.9038241799997,355.7648427852189,530.377056277056,401.36187897786635,700.8231201400479,259.1425518055611,618.3141975057333,246.1148271790903,387.07208538587844,520.782688053848,62.944710866045035,363.4202302463824,120.46737145264572,363.800335933078
